log_sales,p+l_scaled,ind_cat,default
12.056970929975133,7.396721500607146,3,0
9.466130338653606,-7.78825761150648,0,1
11.946005740111366,-9.778862363817126,3,0
15.018717519107168,7.464764505934445,2,0
15.122455049467902,6.373635747616165,3,0
11.191597196167855,-8.695351798270682,2,0
9.885172710516484,-9.633977642865963,3,0
9.518097395049788,-7.85507085716532,3,1
9.495240771543559,-8.676580915208298,3,1
10.857858774438869,9.424635989261997,3,0
12.75318731551223,9.642668563242292,2,0
12.533602901001665,-10.262232364537939,3,0
11.016806017106706,0.0,3,0
10.834046399632458,-6.757233829093428,3,0
12.580747628004197,-11.56405054989886,3,0
12.662676744455037,8.742568313423366,1,1
13.154421723085715,11.47972369532963,3,0
12.019698450379503,-10.972166765154947,0,0
11.392931667066332,9.693970645027122,1,1
8.601670492833737,3.816490541399029,3,0
12.341347907355543,7.6395354192479346,3,0
10.430405228472756,6.997223565715608,3,0
11.139389640676741,-10.377565025720083,0,1
9.45517294424635,5.456744581437308,3,1
10.021599787472704,-7.447643360084862,3,0
11.142398437562132,7.739488226458665,3,0
10.413979800426056,-7.170888478512505,3,0
9.891377509346373,8.438847179932536,3,0
10.137241257195532,-10.088162782579284,3,0
13.090857423818411,10.39821428171237,2,0
9.826526460618748,5.707110264748875,3,0
8.613176528832083,-9.347286788579165,2,0
10.220593571921777,6.281019825865862,3,1
9.198792505977364,8.750225499905817,2,0
11.133723572300047,-9.163431264657914,3,0
9.673375318247608,8.612685172875459,1,0
12.704308252848985,-9.650330942989712,2,0
10.76739278193847,7.912287498462555,2,0
7.7406644019172415,-5.965861789550051,2,0
11.27075955218577,5.743359260632238,3,0
9.940926048224506,6.557777394334435,3,0
10.908806129564919,9.33034974694345,2,0
8.93395228945386,-5.731421667561279,3,0
15.01948116228779,9.518443059154283,2,0
9.314032846836525,8.228295536693603,3,0
11.05645941282809,5.778340102140473,3,0
9.43968683290749,-7.849309344700643,3,1
12.589292144691019,5.246439087922392,2,0
11.871091921051514,0.0,2,0
11.48836706407619,10.113999076555096,2,0
8.671343899145281,8.370041448120084,3,0
10.906703264438637,-9.706677083435784,3,0
8.31330747001111,-8.304430750101151,3,0
10.273773151025516,9.0876578411645,3,0
11.556800593928548,7.0563987740761736,2,0
9.61802521516939,6.695066151331063,3,0
9.266860718796396,-9.415627631903021,3,0
10.826643570561341,5.834052417955863,3,0
10.73074469366944,-6.941512415119719,3,1
8.771548228901326,-8.056062657692197,3,1
10.370941608697228,4.214593652790453,1,0
10.228117484102315,-9.224780049816067,3,0
12.443586510019614,7.414729060324952,3,0
12.997404634392565,-9.026804797310653,3,0
10.828481008736873,-9.069062647594638,3,0
10.65236726105208,10.286766362629763,3,0
11.395725608840978,8.203263458395233,2,0
14.1474115588179,10.105410499825165,3,0
11.039954500035323,7.954775349066284,2,0
9.356522894654264,6.59896303042876,3,0
10.031913318858052,-6.115565001692938,2,0
11.356618177481314,7.2787312099409816,3,0
11.824947763236331,8.589527661040067,2,0
11.924397184713282,5.64361297615363,3,0
9.393895705115412,6.799386159437268,3,0
8.371524939718102,-8.40379219099456,3,1
9.905707352580981,6.2947875155005715,0,0
10.304126188192186,-9.931655635445102,3,0
10.659870281710072,7.621558018408422,3,1
10.215184487950257,6.354498896285886,2,0
8.19177078346959,-7.150759570946805,3,0
12.178301670734802,-10.601278523833823,3,0
8.472505703266016,-7.9095710787574784,2,1
12.682962277372251,-8.323491579857043,3,0
10.232924496742857,-9.987840638657126,3,0
10.828848122545462,7.084723072734152,2,0
11.74864146331498,9.685485849565385,2,0
13.394006383969561,-10.123257999449736,3,1
12.633202616485281,-10.824011499199887,3,0
9.457489790979114,4.267882782613995,3,0
10.27887521286169,6.563019365577252,3,0
11.765728480935081,7.5976936424743755,3,0
9.178352733827431,-9.23603334151217,3,0
9.739878760051916,8.45553053102413,3,0
10.127667597754895,-9.173472747511916,3,0
10.368385580018296,9.468213119353116,3,0
11.126336659111939,8.407932066109316,3,0
10.221267690364359,-6.638519295399298,3,0
8.546392307467537,-8.110916645783234,3,1
9.454012466580105,5.82315549994914,2,0
11.709375133738556,8.933595792518858,3,0
10.605025312432646,7.886178869711212,3,0
12.590440194529743,7.795905613335807,3,0
10.054936203472575,-8.188966863648876,3,0
9.138565838097142,-8.074683658523549,3,0
12.5877887998286,10.831067678095733,3,0
9.632213360729864,-8.231257769764783,3,1
14.310741870039399,7.755481584125116,2,0
10.806355237684562,6.536530593349115,2,0
13.89171680042265,9.798388287471615,3,0
8.607778447921206,7.744313159143793,1,0
7.192655715272616,0.0,2,0
11.038824578417838,-7.150759570946805,2,0
9.622695297459966,7.686519371064172,3,1
11.983229927867233,6.7485858720074265,3,0
9.015946194411015,-9.37027426881828,3,0
9.917463552759203,6.648168623112373,3,0
12.654064993401136,9.948260824218998,1,0
7.856118716733346,6.541884742496973,3,0
11.398304056957164,7.204479689499104,3,0
8.912732640241888,6.823850156568973,3,0
11.518097302308693,10.999706223577533,2,0
9.237018340947763,5.321563591350479,3,0
12.293591615027093,8.153371045429688,3,0
11.454275737468757,7.081615233862361,3,0
11.06825741230092,7.306456843150643,3,0
9.549190707806105,-9.874224673301926,3,0
10.96736779929285,7.162311382032105,3,0
14.462425693326622,6.987011319140829,2,0
11.12081519674497,-9.098071281350407,3,0
9.400654560623213,-9.552423789560144,3,1
10.923403936687508,-8.959630518157764,2,0
10.403476901945,-11.015848706012745,0,0
8.663055628501391,6.245747823813774,3,1
7.804598857481146,-8.810564590903004,3,1
10.801916028063706,10.038935856711177,2,1
10.683916141983184,6.67657021914788,2,0
9.93985517229294,6.987011319140829,2,0
12.15003125464655,-9.484956869508336,3,0
12.038486395144217,5.206648665569897,3,0
10.644013000710872,7.0272487650463376,3,0
8.849954869385737,5.518047689752986,2,0
12.05318039230191,-11.23337172625866,2,0
8.737666540285865,-9.989031357400165,2,1
12.415132295171514,-10.099491284446776,3,1
14.748358263537922,12.324090584150252,2,0
13.81238342357223,11.450745410462503,2,0
9.918376165029878,5.956316997078128,2,0
9.430516556258356,-8.93164004315217,3,0
15.094488811947631,10.918132335457363,2,0
10.132539552042395,-9.98698920505091,3,0
10.713182457458432,-10.272784196095715,3,0
14.192794617625442,13.031524617137038,2,0
13.31366305168106,-11.392692311083424,2,0
11.718282138499443,-9.389034998073488,3,0
10.802066811313786,-9.537849287699428,3,0
9.294477211281974,-7.065929591413203,3,1
8.133707008602766,-8.021402092630437,3,0
9.62392064000466,5.374420722087829,3,0
8.66752711006144,-8.660664871236591,3,0
9.02445697152928,7.672826853482883,2,0
11.882417912619575,7.728138611736384,3,1
10.618523017077619,-11.579762368193599,3,1
11.494572926411992,6.68586094706836,3,0
9.95895727462836,-8.925257392911346,3,1
13.473411369702928,0.0,3,0
9.678026498549944,-9.28120257590121,3,1
10.673166989464141,-10.71518041189401,3,0
11.796432192162156,-9.797153364228175,3,0
10.334307528488733,4.098656224802366,2,1
10.999751382607807,8.126364874534701,2,0
9.632699021532462,6.073812311877747,3,1
7.184264078267323,6.893844146972665,3,0
8.819216370442483,-8.977085694411215,3,1
13.547752102221185,-11.061897405416525,1,0
10.982715649789053,8.331550618334791,3,0
9.865170150024916,-8.607961110528894,3,0
10.470063216036182,-10.438167442151213,3,0
9.936994009896287,7.260678712374746,2,0
9.438213424671144,7.468999344348708,2,0
10.57586496053127,-3.293089622023543,3,0
8.705668625766933,-9.697845050872079,3,1
8.378356792273458,-7.895877363063378,3,0
10.780960465084382,3.6385603402098208,3,0
6.9441228751968165,5.246439087922392,3,0
9.446436703910502,7.366749429028583,2,0
10.541435176097133,-9.275319744410867,3,0
13.489441804457728,-12.756858762830989,3,0
8.047485846398995,6.178942527980032,2,0
14.317181051121558,0.0,2,0
11.027996187857442,-9.777392947259921,2,0
12.53750575616257,-11.600538340710708,2,0
11.137827842952994,8.401300080152922,2,1
11.29931958589342,9.117359722800956,2,0
14.014385699201503,11.471650812677359,0,0
10.27900241135464,-7.937731775260109,2,0
12.665873919003067,8.25560715432469,2,0
8.381755183247755,7.454098172374075,3,1
8.448993706286954,-8.130735213903797,3,0
9.516189716417372,-8.440448076185183,3,1
13.038844870508223,6.695066151331063,2,0
11.505415853916986,-9.779491469188471,3,0
11.263323832409768,9.47420493771233,3,0
12.411851486661869,8.091831476498301,3,0
7.211966643379365,6.6189367374262025,3,1
12.703328870007903,8.010396468712615,2,0
9.81586995490007,-6.799386159437268,3,0
10.5835869920528,6.987011319140829,2,0
11.391678134787677,0.0,2,0
11.577255712467226,9.526844761179909,3,0
11.31996978452759,8.06425207235077,2,0
10.931915761067932,6.131789910788439,3,0
8.726312929627387,-11.068850635140498,0,1
12.99146978842905,-9.33034974694345,3,0
11.271938506459101,10.197437465386407,3,0
13.030540466254367,9.135485065349144,2,0
9.901262814014572,-6.503789077469579,3,0
11.419916307656944,8.540091989528122,3,0
10.120985588500105,-8.68726093956501,3,0
8.39941013134579,5.694729268325382,3,0
8.96897628836121,7.451951170739497,2,0
10.990302135734048,7.173731271264126,3,0
12.388409631892593,8.691625719960502,3,1
13.643654051018084,11.42653082957458,3,0
9.989835102470492,-8.751398306183432,3,0
10.03694946032476,7.00060449186122,2,0
10.697233902215489,6.863338855142352,3,0
15.336174741378281,12.676079399771027,1,0
12.051539210169695,-10.49037570191488,3,0
12.989475135057177,-9.813698635671924,2,0
11.143470769264518,10.246455873193662,3,0
9.340393481169503,-8.731270613043689,3,0
8.67641036752665,-8.458677020303414,3,1
14.555336329653535,-12.680951772541377,3,0
11.932926393463267,8.149098800892718,3,0
13.380009992782698,8.357954262858701,2,0
7.517923336255818,-1.5483502073130806,3,1
8.328629969331354,2.129113136772844,3,0
8.91073568384973,-6.123710361839156,0,0
10.841612241765711,-8.612011684311227,3,0
13.479721775235232,-12.730935595903562,3,0
13.539727741060066,-10.515993929932415,2,0
10.423713309413374,-4.813989403134621,3,1
8.902203580756535,-7.218149721243448,3,0
8.562803733769005,5.89705208130327,0,0
11.431072493455297,7.913642901572281,3,0
10.901528907765153,-9.322103676044504,2,0
11.01613666964541,5.956316997078128,3,0
9.930526115500136,4.267882782613995,3,0
9.906076775727827,8.756075901658237,3,0
9.504942876496676,-8.198180948646213,3,0
8.72871391168449,-7.658944245030146,3,1
9.524339736892049,-8.660022858969082,3,0
13.02717319040058,9.123438115453153,2,0
9.880446397803869,8.137255046663947,3,0
12.262487979535228,-9.878980413467136,2,1
7.553500189833633,-7.862226331727144,3,1
9.820105943597078,-7.153660082058307,2,0
9.2014117631279,-7.524481248257534,3,1
9.557339042035954,-8.432417736184942,3,0
9.321351572090288,6.245747823813774,3,0
9.836278802842678,-7.608778769484159,3,0
10.771443602430587,7.693295903120665,3,0
13.369767252763728,12.567628097888925,0,0
11.18086571337761,8.068901746841135,2,0
9.315700907165258,-9.136283149736585,3,0
12.53173262190807,-8.481965059791301,3,0
10.81413276906005,-7.109243777381267,3,0
9.826526460618748,-7.643092463223466,3,0
11.135237650525637,-3.5361166625256297,3,0
15.536829054140807,0.0,1,0
9.17949922542157,6.941512415119719,3,0
12.516276989279717,-10.24118525169898,3,0
10.895641356100358,-9.754013906595764,3,0
10.612161707833923,-8.588148550027508,0,0
12.645533502266236,-11.10908509095402,3,1
9.017294838658033,-9.363624018672752,3,1
12.901531994716859,10.835525518330916,2,0
8.595525001242223,4.098656224802366,3,0
13.211553847195749,11.11901942549005,2,0
7.656722474056091,5.731421667561279,2,0
9.446729175739426,-7.927097192131035,3,0
11.934433998814148,6.065248413662011,3,0
10.567129584688574,5.487865820941912,3,1
9.388331602886213,-8.740200405311924,3,0
12.341784549735456,-9.83633227734872,2,0
8.925616874351721,6.573421501297189,3,0
9.996606768590397,-6.863338855142352,3,0
10.473420360627703,9.155246484541596,0,0
12.801024895640815,9.795297951983274,3,0
11.889940299941363,-7.403512374168105,2,0
8.655988464271278,4.577760912064317,3,0
11.396474861544128,7.331011779693097,3,0
10.501102282497676,-10.82031665508778,3,1
8.316933918469694,7.043548013601305,2,0
9.552089675977845,5.0534109453919775,2,0
11.023957965323381,7.7346399008833995,2,0
10.141629162325103,5.456744581437308,3,0
13.876299048706404,8.838884785788922,2,0
10.787255092704724,-9.639056505306293,3,1
13.767778152920359,9.680406499268875,2,0
9.425750424853772,-8.738420846071984,3,1
10.79168362775303,5.339494864275788,3,0
7.84166756956146,-9.117359722800956,3,1
10.90615980162155,8.00175203335196,2,0
11.803270667827697,9.224780049816067,2,0
7.810623023516127,-7.447643360084862,3,1
9.61259042148446,9.132286765457804,3,0
10.684085808326136,-8.123074576101574,3,1
9.166427158431388,5.284706635183821,3,0
10.317190252907974,6.855564879499503,2,0
10.700494112847338,6.487007293351084,3,0
11.715322028219962,-8.404621516379644,3,0
8.843561612331309,7.573245743061959,2,0
9.29617818463193,5.456744581437308,0,1
12.342204842582026,-2.494123269895701,1,1
9.797509550265733,-3.6385603402098208,3,0
12.41144439727093,8.50247049875078,1,0
9.42724229730654,6.115565001692938,3,1
10.858215186858425,7.130217152694455,3,0
13.42440849322812,10.332774085934355,2,0
11.111175634164232,-7.475318268487108,3,0
9.05173530365257,-8.072374888723264,3,1
13.348341407784563,8.355345107623215,2,0
12.93332599485113,-12.75224689220905,3,1
11.307449047794941,8.578441607603091,3,0
11.573462950637477,9.587576186232846,3,0
10.011344928909997,-10.29693879004735,2,1
11.067795102727581,7.567518036558224,3,1
11.924028918525163,7.684817954259068,3,0
10.219379055085122,6.386193209180975,2,0
10.043410487386085,-9.08933125187036,3,1
12.271357421353564,-10.529353704721064,3,0
9.89062748077107,-9.183033909242258,3,0
11.263704101396758,9.604200116357019,2,0
13.58196591484444,10.577968034607158,2,0
11.163210396596126,10.889875618670287,3,1
11.050419594648686,7.033800421704178,3,0
9.189003212418642,-9.54343917944244,3,1
13.978076480107877,10.6782377612977,2,0
10.499777028367491,6.969755906792955,3,0
11.839988506663886,-11.208575353513142,3,1
10.25466592381812,-6.238541622005591,3,0
9.631484394944174,0.0,2,0
9.04825712420975,-8.969574871818603,3,1
13.27990512249368,9.420742390498603,2,0
11.649526234032598,9.404709426682011,3,0
10.946051908896962,-7.625179470347543,3,0
10.94592134690245,8.653580645654127,2,0
6.972293761972735,-6.341534427834365,3,1
12.153433379940177,-10.75270973210797,3,0
8.437027046762692,0.0,2,0
10.087659284720369,-8.879400207531278,2,0
11.913216690769486,-9.88560079971732,3,1
10.156980703765857,-8.33954511096181,3,0
14.352646996520061,-10.799595985047786,3,0
10.090888796523025,-10.56199243704002,3,0
10.488801979948178,-8.511450856819772,3,0
7.278040911189156,-7.25021480498442,3,0
10.479268297661484,0.0,2,0
9.883284845218608,8.645143290488196,2,0
11.071487669407738,-10.771309041396398,3,1
11.295782429186836,7.31880963717876,3,0
11.665423954790082,-9.555051040271609,3,1
9.516462485391978,-9.41018347010252,0,0
9.298893756076103,6.67657021914788,2,0
7.24422751560335,-8.168181956211342,2,0
7.721151635800185,-5.64361297615363,0,1
7.9227175449174325,-7.298971236438385,3,1
13.748159217891395,8.000510932766634,2,0
10.525258093560826,6.267059937745905,3,0
8.890543136220266,-6.839833240721738,3,0
14.10943693783603,10.79078956417236,2,0
9.429624610714667,5.64361297615363,3,0
11.657634863151426,7.542311645363865,2,0
11.886504876132618,-10.265074310227456,3,0
9.507697704578273,8.157625185468028,3,0
12.906829703633758,8.385370382972964,3,0
11.538376631249406,-10.49397326270855,3,1
9.51154172965774,-8.741976881342469,2,0
10.996342544523314,6.952197392644328,3,0
7.325490503500713,-5.984682337748169,0,0
14.274895508061869,-10.029837863918297,3,0
12.13604751711896,-11.044063121709812,3,0
9.762734386639336,4.214593652790453,3,0
10.043732479478287,5.07679289185262,3,0
11.341521870970142,7.94956200400539,3,0
10.827599493856576,6.9234463470931145,2,0
13.709120693264007,9.637608059267848,3,0
10.664120323371883,-10.33950219868449,3,1
12.207275593572962,8.051352759027706,3,0
11.81869304333078,7.831823112525963,2,1
8.76231561548183,5.589742387274195,3,0
11.341346035624282,7.473216393854747,3,0
10.354209245318696,8.022617549729516,2,0
7.81362145331761,6.993831058117547,3,0
10.65201686868156,-8.974275750351952,3,1
10.02554131674617,5.6170403929019335,2,0
8.912233774878919,-8.076987110181852,3,0
10.061282337886396,-6.073812311877747,3,0
12.274872873462547,-10.778822817441311,3,0
14.632617547468058,11.18777330445981,3,0
9.773758408800148,-9.148571345578551,3,0
9.859574338991333,-8.750225499905817,0,0
7.868948512521931,-8.059580600192024,2,0
11.48734167610334,-8.509959670596514,3,0
10.046143824713301,7.296463502549259,0,0
9.038189148132664,7.819993376421689,2,0
10.665417712765612,9.785552430119827,3,1
13.8930715348437,-11.106975278292976,2,0
10.934296761076716,0.0,2,0
13.760999592420736,6.603994024342943,3,0
7.466312331431672,-7.798948531162044,2,0
11.598559363724261,7.542311645363865,3,1
12.704285752343079,10.81861244883801,2,0
9.781738373546855,6.8900815205104395,3,1
9.355562414803133,-6.739862474883188,2,0
10.008848087725204,-8.36055674233127,1,1
8.793701990701424,-9.006577258856534,3,0
7.211966643379365,-7.234310778807826,3,1
14.585953098769487,11.11063702465594,2,0
8.428159600675395,0.0,3,0
10.957412353054018,-8.20021706682976,3,0
12.241743646431821,7.999268371896368,2,0
9.335176686481633,7.345460506182506,0,1
12.600189648436936,8.863809602261432,2,0
11.429543856031177,-8.663868342726747,3,1
9.348168039956892,5.789733643216996,3,0
8.528243049065734,-7.2812836670684895,3,0
12.008005588906855,8.80446961519747,3,0
10.611158342869903,-2.494123269895701,3,0
12.594868761375334,6.76580763977446,3,0
7.895505018615376,-8.654872463821722,3,1
15.040144003739888,0.0,2,0
7.537844352467327,-7.150759570946805,3,0
10.633091620633971,5.886823902353611,3,0
11.946630038549326,8.14802789942533,2,0
10.991363374604404,8.187937838610425,3,1
10.930922037056387,5.0534109453919775,2,0
9.977357431336717,-8.262320031827006,3,1
10.776097307804202,7.301472614984114,3,1
11.550078537218843,10.03520919086701,2,0
10.284963496864842,-9.484956869508336,3,0
11.159736513785075,8.458677020303414,2,0
9.768049544367646,-7.780550666659343,3,0
10.092729525235,-8.993321519993104,3,0
12.725880061960678,7.3478483946680555,0,0
10.59264534072933,-9.547941574869725,3,0
11.465212513367703,0.0,2,0
14.511461242531864,8.075836009629374,3,0
9.919105674888854,-6.9557338694950985,3,0
14.809068210114688,9.729634528470113,2,0
8.744181218255088,-8.656162530362096,3,1
12.95074872162779,10.257954347416574,2,0
10.473210792997435,6.7041873921216775,3,1
8.105039086964638,-7.179392633590947,3,0
11.790248560193659,9.01246293968834,3,0
10.847753688714416,-6.123710361839156,2,0
8.171044680916063,-8.4235091399202,3,1
11.298723265673571,7.6323831470914705,3,0
15.954688915712918,11.494863003956066,2,0
11.338748401565221,8.061919064100435,3,0
11.879649744761963,-12.32935932774565,3,0
11.200495187236998,0.0,3,0
11.913092605265094,10.203903511437456,2,1
11.813852751322523,10.20445187369344,2,0
9.315034034477483,-8.390428251947974,3,0
9.73594511178574,6.851655142859361,3,0
10.57614858318903,-9.802903696391613,3,0
11.744095963968057,8.10869012376906,2,0
10.40257794643277,6.8318736306778485,3,0
7.832895604623087,0.0,3,1
7.149974995099939,4.5389512172306565,2,0
12.697873980890668,8.808906045358107,2,0
12.82207880938436,9.012011377036412,2,0
13.341492983608676,6.593906681115503,3,1
8.915720683047843,4.75199246461522,3,0
10.544561426518884,-9.579927501887148,3,0
10.742097024603941,6.3672974361764645,3,0
9.00736248139484,-8.93115052371462,3,0
12.617114777257886,7.6323831470914705,2,0
10.509017135460015,-7.657195216962816,3,0
10.173656020410395,5.02946916744556,3,0
10.892477871281676,-9.043572769710515,3,0
10.661346853666345,-9.349545008949661,3,0
11.151317727463725,3.8948391568291676,3,0
12.731173701222293,8.643838920457917,3,0
12.239955066814536,-10.47804616067971,3,0
14.454942434490475,12.49065648591382,3,0
11.862721270549887,-11.21717488783588,3,1
12.204237603494946,9.017865254304237,3,0
12.069892211577574,-8.160803920954665,3,0
9.944309578306383,-9.404404481918316,3,0
7.57082499498646,-7.156552109347675,3,0
15.609662828824472,9.491129332244247,2,0
7.860413630613104,-8.526241003426225,3,1
8.590030525456958,-8.92968052598195,3,0
7.1470637600319,6.073812311877747,3,1
14.84715301670193,12.497487624820204,2,0
12.609609959136014,-10.72459376858491,3,0
7.013115770225901,-10.306266308232656,3,0
11.749606593388034,-9.483548795507536,3,1
10.43226217952908,5.0534109453919775,2,0
10.20865475680938,-8.81936422369724,2,0
8.82140457382384,-9.096412444659546,3,1
13.432839279190668,8.68851000016366,2,0
13.250404727285213,8.729474998228513,3,0
11.328780058473093,-8.694111259609452,3,1
9.462107367104096,-7.782096875817904,3,0
7.611952268900027,-8.457891351564419,2,0
10.413979800426056,-9.752938062924324,3,0
12.730527190929177,10.586516134180378,1,0
12.26857785088157,8.862761488960965,2,0
10.50262920966988,-9.60494923771514,3,0
12.158204318057454,9.707803837155891,2,0
14.546797037833347,11.281052713871855,3,0
9.799360867410153,6.652958633402086,2,0
10.787408102692313,-10.169587019939586,3,0
8.092658517822823,-6.308368227198286,3,1
11.200242094268727,-10.70009925327113,3,0
9.773125685226681,6.37993424123363,3,0
11.126009441448835,4.577760912064317,3,0
11.985056419697468,6.03910768266755,3,0
9.525961828944798,-7.982972572669427,2,0
11.126063965990815,-7.85507085716532,2,0
13.018006455200302,8.963904516549565,3,0
7.2729126510499915,-10.54058063804,2,1
12.184092131171218,-11.155947350079828,2,0
11.724356314617733,-8.254644437275322,3,1
12.660903843200739,10.54517283897007,0,0
10.41219989019769,8.806690290514842,1,0
7.305785426822233,-9.586051095566795,1,0
10.480100916840122,-9.961104623112757,3,0
10.425692675691895,7.6762676279794375,3,0
11.609547993495418,0.0,2,0
11.528908152390999,10.86420410235108,2,0
10.622230234453584,0.0,3,0
10.259866153741564,-4.36663095995669,3,0
10.451715982052967,-9.971711990833073,3,0
10.94317518557277,7.963833683199345,3,0
13.194628921185927,-8.204276907913195,3,0
8.479452889725458,8.17550588579024,3,0
9.908106458789888,-9.814508616170423,3,0
9.38086417389235,-8.491890607675032,3,0
9.801618871689048,6.231283113693689,3,0
9.557600746984443,-8.3261850701143,3,1
11.08367982819666,7.0239567695162,3,0
12.482440918574728,8.869033478933753,3,0
13.777647138271337,-11.10005908961835,3,0
12.82201872176613,9.789295948146522,3,0
11.307312507180255,-6.815761785271442,3,1
11.06345042493674,9.350189267092581,2,0
8.272523275827243,6.464184363326148,3,1
11.907741467930991,6.201710460995586,3,0
10.473629773910108,9.259578445491863,3,0
11.143685188101282,7.23697910639572,3,0
10.678214720088496,-8.999742789830492,3,0
11.371319237007947,-7.990526696482166,3,0
10.562349958754275,5.487865820941912,1,0
8.909235279192261,-7.870745822116755,3,1
13.010943359432392,0.0,2,0
8.819763852308505,-9.322434862663506,3,0
9.634639373399114,-8.36055674233127,3,0
12.390629332766327,8.325288045886003,3,0
11.77337907115753,-10.737947018584354,3,1
11.193077295277098,8.87526644437445,3,0
11.636976868847766,8.224332302325559,2,0
9.751802986250668,-8.047805700443327,1,0
10.377303364179978,5.876490025733651,3,0
9.683348759753905,0.0,2,0
10.023243986981875,-7.694982968483151,3,1
9.740314801807063,7.686519371064172,3,0
12.250691846528063,-9.018314063547015,2,0
11.463346079291165,-10.342849418471678,3,1
10.50140791895736,0.0,2,0
11.62968742394965,8.025043961003423,3,0
9.2319568977406,0.0,2,0
9.470422813309463,-8.760731795610873,3,1
11.817191525377913,-10.5304424494134,3,0
10.511137372756872,5.143827159178157,0,0
8.348116848522796,4.685896441540018,3,1
10.32414532430307,8.224332302325559,3,1
10.16713307216767,-9.152110761908153,3,1
11.475569705459332,0.0,2,0
11.265176091732823,-9.553475559857896,3,0
11.437203643184532,-8.762472124978027,3,0
14.259144062914563,10.131842656338696,2,0
8.914725682368228,6.843789445390245,3,1
9.17643885397507,8.707672706266854,3,0
13.696743702578429,11.13918883036275,3,0
9.896425664277382,-9.933993361474034,3,0
11.263894131568629,-9.776342088007437,3,0
8.523837766471413,-4.577760912064317,2,0
10.798062714543093,8.818816522938139,1,0
12.007892630469058,7.623370383741356,0,0
9.864014948285948,-7.831823112525963,3,0
11.052299973203281,7.2863692861573846,2,0
10.769731745394898,5.669497696103469,2,0
12.367577201349883,8.874230276805088,3,0
9.50107335207886,6.695066151331063,3,1
10.092423012739347,-9.332318675040144,3,0
10.426461353116471,5.907176702917597,3,0
9.068520708475551,6.056610541129089,3,1
10.702578428281033,5.975316339624962,3,0
11.100323858778196,7.612446652180243,2,0
10.626373282531638,-9.537849287699428,2,0
12.018202347907296,7.017340196678257,1,0
10.53918219282504,-7.819993376421689,3,1
11.570705087729678,-10.97648250920044,3,0
11.135507739875571,8.603214535842092,0,0
12.055055968851509,10.230292817986616,2,0
9.993226667452246,-10.199367885235457,3,1
9.79338327261732,9.036546840173926,2,0
9.990853798193049,-8.540815681324643,3,0
